pairIdx	entry	syn	pressure_entry	syns_WordNet	WNpressure_entry	WNsenses_entry	WNsenses_syn	syns_WNExt	WNExt_word	DiachrD_entry	DiachrD_syn	DiachrDG_entry	DiachrDG_syn	DiachrDG_pair_avg	DiachrDG_pair_avgstd	FO_entry	FO_syn	FE_entry	FE_syn	EnoughFreq	FGO_entry	FGO_syn	FGE_entry	FGE_syn	FEv_entry	FEv_syn	Lev	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
132	authentic	certain	14	False	4	2	7	False		0.8165680473372781	0.8095238095238095					90	6161	247	4483	True	1	4	2	4	1	0	7	0.92638406	0.96526744	0.03888338000000002	far	far	LD	LPC
133	authentic	original	14	False	4	2	4	False		0.8165680473372781	0.8095238095238095					90	1636	247	2371	True	1	4	2	4	1	0	8	0.86644113	0.78612115	-0.08031997999999996	far	mid	LPC	LPC
134	authentic	sure	14	False	4	2	9	False		0.8165680473372781	0.5714285714285714					90	5480	247	8746	True	1	4	2	4	1	0	7	0.99268826	0.9550939	-0.03759435999999994	far	far	LPC	LPC
135	authentic	accredited	14	False	4	2	1	False		0.8165680473372781	0.9304812834224598		avg	syn		90	22	247	23	True	1	0	2	0	1	0	7	0.78800058	0.9080746	0.12007402	mid	mid	LD	LD
136	authentic	current	14	False	4	2	1	False		0.8165680473372781	0.8571428571428572		avg	syn		90	979	247	2806	True	1	3	2	4	1	1	5	0.99743386	1.00234114	0.004907279999999958	far	far	LPC	LPC
137	authentic	real	14	False	4	2	9	False		0.8165680473372781	0.8304093567251463					90	3692	247	8806	True	1	4	2	4	1	0	8	0.7810793	0.82327472	0.042195419999999983	mid	mid	LD	LPC
138	authentic	true	14	False	4	2	12	False		0.8165680473372781	0.8095238095238095					90	6891	247	5607	True	1	4	2	4	1	0	8	0.76804897	0.77589939	0.007850419999999914	mid	mid	LPC	LPC
139	authentic	authoritative	14	False	4	2	3	True	reliable	0.8165680473372781	0.8439306358381503		avg	syn		90	106	247	92	True	1	1	2	1	1	0	7	0.58989319	0.63587878	0.04598559000000002	close	close	LD	LPC
140	authentic	genuine	14	False	4	2	3	True	literal	0.8165680473372781	0.8764044943820225		avg	syn		90	720	247	482	True	1	3	2	2	1	-1	7	0.66693835	0.6874034	0.020465049999999985	mid	mid	LPC	LPC
141	authentic	trustworthy	14	False	4	2	2	False		0.8165680473372781	0.8764044943820225		avg	syn		90	145	247	59	True	1	1	2	0	1	-1	8	0.56009292	0.74705636	0.18696343999999998	close	mid	LD	LD
142	authentic	authorized	14	False	4	2	2	False		0.8165680473372781	0.6111111111111112					90	48	247	53	True	1	0	2	0	1	0	6	0.93220555	0.84038757	-0.09181798000000008	far	mid	LPC	LPC
143	authentic	legitimate	14	False	4	2	4	False		0.8165680473372781	0.8095238095238095					90	375	247	463	True	1	2	2	2	1	0	9	0.89407963	0.7773951	-0.11668453000000001	far	mid	LPC	LPC
144	authentic	reliable	14	True	4	2	3	True		0.8165680473372781	0.6666666666666667					90	126	247	476	True	1	1	2	2	1	1	9	0.57178726	0.67008163	0.09829436999999996	close	mid	LD	LPC
145	authentic	veritable	14	True	4	2	2	True		0.8165680473372781	0.941798941798942		avgstd	syn	syn	90	161	247	65	True	1	1	2	0	1	-1	9	0.83022059	0.87047158	0.040250989999999987	mid	mid	LD	LPC
146	auxiliary	assistant	3	False	8	2	1	False		0.9010989010989012	0.7341772151898734	avg		entry		37	247	43	666	True	0	2	0	3	0	1	6	0.82158192	0.84088723	0.01930531000000002	mid	mid	LPC	LPC
147	auxiliary	mercenary	3	False	8	2	3	False		0.9010989010989012	0.9304812834224598	avg	avg	both		37	52	43	25	True	0	0	0	0	0	0	6	0.84955797	0.90435366	0.05479568999999995	mid	mid	LD	LPC
148	auxiliary	subordinate	3	False	8	2	3	False		0.9010989010989012	0.8304093567251463	avg		entry		37	259	43	94	True	0	2	0	1	0	-1	8	0.83697367	0.73107135	-0.10590232	mid	mid	LPC	LPC
149	awful	alarming	18	False	23	6	1	False		0.8571428571428572	0.8095238095238095	avg		entry		1164	117	859	190	True	4	1	3	1	-1	0	7	0.74107546	0.81855439	0.07747892999999995	mid	mid	LD	LPC
150	awful	frightful	18	True	23	6	3	True		0.8571428571428572	0.8571428571428572	avg	avg	both		1164	216	859	28	True	4	2	3	0	-1	-2	6	0.59849947	0.77376314	0.17526366999999998	close	mid	LD	LD
151	awful	majestic	18	False	23	6	3	False		0.8571428571428572	0.8764044943820225	avg	avg	both		1164	219	859	103	True	4	2	3	1	-1	-1	7	0.61075147	0.8005981	0.18984663000000002	mid	mid	LD	LD
152	awful	solemn	18	False	23	6	2	False		0.8571428571428572	0.8095238095238095	avg		entry		1164	849	859	199	True	4	3	3	1	-1	-2	6	0.54089586	0.67098312	0.13008726000000004	close	mid	LD	LD
153	awful	appalling	18	False	23	6	1	False		0.8571428571428572	0.9010989010989012	avg	avg	both		1164	138	859	102	True	4	1	3	1	-1	0	7	0.60513622	0.7392228	0.13408657999999996	close	mid	LD	LD
154	awful	grand	18	False	23	6	8	False		0.8571428571428572	0.8888888888888888	avg	avg	both		1164	1652	859	1530	True	4	4	3	4	-1	0	5	0.80362509	0.88401973	0.08039463999999996	mid	mid	LD	LPC
155	awful	noble	18	False	23	6	4	False		0.8571428571428572	0.6486486486486487	avg		entry		1164	1829	859	309	True	4	4	3	2	-1	-2	5	0.87956024	0.90640113	0.026840890000000006	far	mid	LPC	LPC
156	awful	stately	18	False	23	6	3	False		0.8571428571428572	0.8095238095238095	avg		entry		1164	448	859	135	True	4	2	3	1	-1	-1	6	0.75472288	0.81349602	0.05877314	mid	mid	LD	LPC
157	awful	august	18	False	23	6	2	False		0.8571428571428572	0.7951807228915663	avg		entry		1164	82	859	26	True	4	1	3	0	-1	-1	4	1.02779838	1.10994099	0.08214261	far	far	LD	LPC
158	awful	dreadful	18	True	23	6	3	True		0.8571428571428572	0.7730061349693251	avg		entry		1164	801	859	182	True	4	3	3	1	-1	-2	4	0.5149473	0.40740226	-0.10754503999999998	close	close	LPC	LPC
159	awful	horrible	18	False	23	6	1	True	frightful	0.8571428571428572	0.7096774193548387	avg		entry		1164	514	859	541	True	4	3	3	2	-1	-1	7	0.58245448	0.44527263	-0.13718185	close	close	LPC	LPC
160	awful	portentous	18	False	23	6	3	False		0.8571428571428572	0.979591836734694	avg	avgstd	both	syn	1164	67	859	21	True	4	0	3	0	-1	0	9	0.68574104	0.91140157	0.22566052999999997	mid	mid	LD	LD
161	awful	terrible	18	True	23	6	4	True		0.8571428571428572	0.7577639751552795	avg		entry		1164	1494	859	1603	True	4	4	3	4	-1	0	7	0.52107236	0.4316627	-0.08940966	close	close	LPC	LPC
162	awful	dire	18	True	23	6	2	True		0.8571428571428572	0.8700564971751412	avg	avg	both		1164	113	859	143	True	4	1	3	1	-1	0	5	0.71503873	0.84055005	0.1255113200000001	mid	mid	LD	LD
163	awful	fearful	18	True	23	6	5	True		0.8571428571428572	0.8372093023255813	avg	avg	both		1164	505	859	241	True	4	3	3	2	-1	-1	3	0.57183383	0.67013015	0.09829631999999999	close	mid	LD	LPC
164	awful	imposing	18	False	23	6	2	False		0.8571428571428572	0.8888888888888888	avg	avg	both		1164	142	859	121	True	4	1	3	1	-1	0	8	0.69033903	0.95371511	0.26337608	mid	far	LD	LD
165	awful	shocking	18	False	23	6	2	True	shameful	0.8571428571428572	0.8700564971751412	avg	avg	both		1164	102	859	169	True	4	1	3	1	-1	0	8	0.64791156	0.6251038	-0.022807760000000066	mid	close	LPC	LPC
166	awful	terrific	18	False	23	6	3	True	terrible	0.8571428571428572	0.8571428571428572	avg	avg	both		1164	176	859	319	True	4	1	3	2	-1	1	7	0.64638624	0.59230096	-0.05408528000000001	mid	close	LPC	LPC
167	awkward	clumsy	6	True	12	6	4	True		0.8165680473372781	0.907103825136612		avg	syn		330	194	484	234	True	2	2	2	2	0	0	7	0.59799196	0.6225929	0.024600940000000016	close	close	LPC	LPC
168	awkward	rough	6	False	12	6	14	False		0.8165680473372781	0.7654320987654322					330	1082	484	1054	True	2	4	2	3	0	-1	7	0.79621111	0.81754675	0.02133563999999999	mid	mid	LPC	LPC
169	awkward	uncouth	6	False	12	6	1	False		0.8165680473372781	0.9247311827956988		avg	syn		330	70	484	13	True	2	1	2	0	0	-1	7	0.57912357	0.7547238	0.1756002299999999	close	mid	LD	LD
170	barbarous	atrocious	12	False	6	2	3	False		0.8235294117647058	0.8372093023255813		avg	syn		177	60	22	16	True	1	0	0	0	-1	0	5	0.70531439	0.72419636	0.018881970000000026	mid	mid	LPC	LPC
171	barbarous	brutal	12	True	6	2	4	True		0.8235294117647058	0.7341772151898734					177	297	22	352	True	1	2	0	2	-1	0	7	0.55439408	0.54002707	-0.014367009999999958	close	close	LPC	LPC
172	barbarous	merciless	12	False	6	2	1	False		0.8235294117647058	0.907103825136612		avg	syn		177	128	22	43	True	1	1	0	0	-1	-1	7	0.70612798	0.81916636	0.11303838	mid	mid	LD	LD
173	barbarous	uncivilized	12	False	6	2	1	True	savage	0.8235294117647058	0.9637305699481864		avgstd	syn	syn	177	57	22	20	True	1	0	0	0	-1	0	11	0.6387279	0.62092104	-0.01780685999999998	mid	close	LPC	LPC
174	barbarous	barbarian	12	False	6	2	1	False		0.8235294117647058	0.8372093023255813		avg	syn		177	39	22	36	True	1	0	0	0	-1	0	3	0.64437963	0.75502327	0.11064364000000004	mid	mid	LD	LD
175	barbarous	cruel	12	True	6	2	1	True		0.8235294117647058	0.7012987012987013					177	1037	22	512	True	1	4	0	2	-1	-2	8	0.5544611	0.56900647	0.014545370000000002	close	close	LPC	LPC
176	barbarous	rude	12	False	6	2	5	True	savage	0.8235294117647058	0.8950276243093923		avg	syn		177	752	22	334	True	1	3	0	2	-1	-1	8	0.59011793	0.66676197	0.07664404000000002	close	mid	LD	LPC
177	barbarous	uncouth	12	False	6	2	1	False		0.8235294117647058	0.9247311827956988		avg	syn		177	70	22	13	True	1	1	0	0	-1	-1	8	0.68360302	0.79278127	0.10917825000000003	mid	mid	LD	LPC
178	barbarous	barbaric	12	False	6	2	2	False		0.8235294117647058	0.9528795811518324		avgstd	syn	syn	177	66	22	55	True	1	0	0	0	-1	0	3	0.646162	0.81092921	0.16476720999999994	mid	mid	LD	LD
179	barbarous	inhuman	12	False	6	2	2	True	brutal	0.8235294117647058	0.7951807228915663					177	72	22	50	True	1	1	0	0	-1	-1	9	0.56954609	0.59710779	0.027561700000000022	close	close	LPC	LPC
180	barbarous	savage	12	True	6	2	4	True		0.8235294117647058	0.8023952095808383					177	525	22	144	True	1	3	0	1	-1	-2	7	0.51399926	0.56471376	0.050714499999999996	close	close	LD	LPC
181	beautiful	attractive	15	False	0	2	3	False		0.6666666666666667	0.7261146496815287					4589	623	3804	841	True	4	3	4	3	0	0	8	0.61873187	0.63178884	0.013056970000000057	mid	close	LPC	LPC
182	beautiful	charming	15	False	0	2	2	False		0.6666666666666667	0.7012987012987013					4589	885	3804	407	True	4	3	4	2	0	-1	7	0.43273475	0.44094777	0.008213020000000015	close	close	LPC	LPC
183	beautiful	exquisite	15	False	0	2	4	False		0.6666666666666667	0.8095238095238095					4589	516	3804	210	True	4	3	4	1	0	-2	8	0.58063877	0.60987796	0.02923919000000008	close	close	LD	LPC
184	beautiful	handsome	15	False	0	2	2	False		0.6666666666666667	0.6754966887417219					4589	1256	3804	847	True	4	4	4	3	0	-1	8	0.57256771	0.49473983	-0.07782787999999996	close	close	LPC	LPC
185	beautiful	beauteous	15	False	0	2	1	False		0.6666666666666667	0.8636363636363636		avg	syn		4589	80	3804	2	False	4	1	4	0	0	-1	3	0.60668025	0.70125047	0.09457021999999993	mid	mid	LD	LPC
186	beautiful	comely	15	False	0	2	2	False		0.6666666666666667	0.9361702127659576		avgstd	syn	syn	4589	65	3804	37	True	4	0	4	0	0	0	9	0.61089395	0.78004596	0.16915201000000002	mid	mid	LD	LD
187	beautiful	fair	15	False	0	2	10	False		0.6666666666666667	0.8095238095238095					4589	3577	3804	1749	True	4	4	4	4	0	0	7	0.6535351	0.8332509	0.17971579999999998	mid	mid	LD	LD
188	beautiful	lovely	15	False	0	2	2	False		0.6666666666666667	0.717948717948718					4589	1340	3804	1027	True	4	4	4	3	0	-1	9	0.32333368	0.31967257	-0.003661110000000023	close	close	LPC	LPC
189	beautiful	delightful	15	False	0	2	1	True	delicious	0.6666666666666667	0.6301369863013699					4589	819	3804	162	True	4	3	4	1	0	-2	6	0.50400437	0.50306965	-0.0009347199999999445	close	close	LPC	LPC
190	beautiful	fine	15	False	0	2	6	False		0.6666666666666667	0.7878787878787878					4589	3683	3804	4641	True	4	4	4	4	0	0	8	0.66106615	0.7235134	0.062447249999999954	mid	mid	LD	LPC
191	beautiful	picturesque	15	False	0	2	2	False		0.6666666666666667	0.7421383647798743					4589	476	3804	89	True	4	3	4	1	0	-2	9	0.56892196	0.55866698	-0.010254979999999914	close	close	LPC	LPC
192	beautiful	bonny	15	False	0	2	1	False		0.6666666666666667	0.9361702127659576		avgstd	syn	syn	4589	65	3804	6	False	4	0	4	0	0	0	8	0.87423274	0.84138067	-0.0328520699999999	far	mid	LPC	LPC
193	beautiful	elegant	15	False	0	2	3	True	graceful	0.6666666666666667	0.7577639751552795					4589	332	3804	620	True	4	2	4	3	0	1	8	0.67734073	0.55605926	-0.12128146999999989	mid	close	LPC	LPC
194	beautiful	graceful	15	False	0	2	2	True	elegant	0.6666666666666667	0.7951807228915663					4589	627	3804	293	True	4	3	4	2	0	-1	5	0.50956832	0.57783447	0.06826615000000003	close	close	LD	LPC
195	beautiful	pretty	15	False	0	2	2	False		0.6666666666666667	0.6842105263157895					4589	1882	3804	1424	True	4	4	4	4	0	0	8	0.59300392	0.61484496	0.021841039999999978	close	close	LPC	LPC
196	bitter	caustic	11	True	12	7	2	True		0.75	0.7341772151898734					1087	25	787	31	True	4	0	3	0	-1	0	6	0.77117769	0.77956568	0.008387990000000012	mid	mid	LPC	LPC
197	bitter	pungent	11	False	12	7	2	False		0.75	0.907103825136612		avg	syn		1087	55	787	105	True	4	0	3	1	-1	1	6	0.65503331	0.69184529	0.036811979999999966	mid	mid	LD	LPC
198	bitter	stinging	11	False	12	7	1	False		0.75	0.9304812834224598		avg	syn		1087	67	787	133	True	4	0	3	1	-1	1	7	0.66592786	0.79212531	0.12619744999999993	mid	mid	LD	LD
199	bitter	acrid	11	True	12	7	2	True		0.75	0.9010989010989012		avg	syn		1087	41	787	50	True	4	0	3	0	-1	0	6	0.61682779	0.72681266	0.10998487000000001	mid	mid	LD	LD
200	bitter	savage	11	False	12	7	4	False		0.75	0.8023952095808383					1087	525	787	144	True	4	3	3	1	-1	-2	6	0.93596743	0.8086707	-0.12729673000000008	far	mid	LPC	LPC
201	bitter	harsh	11	False	12	7	6	False		0.75	0.7804878048780488					1087	352	787	561	True	4	2	3	3	-1	1	6	0.69883076	0.60449549	-0.09433526999999997	mid	close	LPC	LPC
202	bitter	sharp	11	False	12	7	12	False		0.75	0.7654320987654322					1087	1347	787	1534	True	4	4	3	4	-1	0	6	0.71785067	0.72448933	0.0066386600000000184	mid	mid	LPC	LPC
203	bitter	sour	11	False	12	7	6	True	caustic	0.75	0.7577639751552795					1087	86	787	461	True	4	1	3	2	-1	1	5	0.62647622	0.56184765	-0.06462857	mid	close	LPC	LPC
204	bitter	virulent	11	True	12	7	3	True		0.75	0.88268156424581		avg	syn		1087	21	787	55	True	4	0	3	0	-1	0	6	0.81818233	0.91071315	0.09253082000000001	mid	mid	LD	LPC
205	brave	adventurous	16	False	9	3	1	False		0.7341772151898734	0.9247311827956988		avg	syn		1291	90	475	105	True	4	1	2	1	-2	0	10	0.68653046	0.75097439	0.06444393000000004	mid	mid	LD	LPC
206	brave	courageous	16	True	9	3	1	True		0.7341772151898734	0.6666666666666667					1291	125	475	112	True	4	1	2	1	-2	0	7	0.47842407	0.49261132	0.01418725000000004	close	close	LPC	LPC
207	brave	fearless	16	True	9	3	2	True		0.7341772151898734	0.8764044943820225		avg	syn		1291	170	475	93	True	4	1	2	1	-2	0	6	0.57285133	0.71866627	0.14581494000000006	close	mid	LD	LD
208	brave	undaunted	16	False	9	3	2	False		0.7341772151898734	0.9130434782608696		avg	syn		1291	44	475	50	True	4	0	2	0	-2	0	7	0.64153983	0.83308069	0.19154085999999992	mid	mid	LD	LD
209	brave	bold	16	False	9	3	3	False		0.7341772151898734	0.7951807228915663					1291	820	475	424	True	4	3	2	2	-2	-1	4	0.58121573	0.63971305	0.058497319999999964	close	close	LD	LPC
210	brave	daring	16	False	9	3	2	True	fearless	0.7341772151898734	0.8571428571428572		avg	syn		1291	294	475	124	True	4	2	2	1	-2	-1	5	0.63951753	0.56753733	-0.07198020000000005	mid	close	LPC	LPC
211	brave	gallant	16	False	9	3	4	True	proud	0.7341772151898734	0.8095238095238095					1291	454	475	51	True	4	3	2	0	-2	-3	6	0.39810065	0.65032399	0.25222333999999996	close	close	LD	LD
212	brave	dauntless	16	True	9	3	1	True		0.7341772151898734	0.9690721649484536		avgstd	syn	syn	1291	57	475	1	False	4	0	2	0	-2	0	8	0.70012904	0.93422582	0.23409678	mid	far	LD	LD
213	brave	heroic	16	False	9	3	5	False		0.7341772151898734	0.7577639751552795					1291	419	475	248	True	4	2	2	2	-2	0	5	0.58609568	0.69431679	0.10822111000000001	close	mid	LD	LPC
214	brave	valiant	16	False	9	3	1	False		0.7341772151898734	0.8636363636363636		avg	syn		1291	96	475	32	True	4	1	2	0	-2	-1	6	0.4120537	0.6036286	0.19157489999999994	close	close	LD	LD
215	brave	chivalrous	16	False	9	3	1	False		0.7341772151898734	0.9637305699481864		avgstd	syn	syn	1291	85	475	12	True	4	1	2	0	-2	-1	9	0.60574534	0.79355284	0.18780750000000002	mid	mid	LD	LD
216	brave	doughty	16	False	9	3	0	False		0.7341772151898734	0.9304812834224598		avg	syn		1291	22	475	2	False	4	0	2	0	-2	0	7	0.70976639	1.00364354	0.2938771499999999	mid	far	LD	LD
217	brave	intrepid	16	True	9	3	1	True		0.7341772151898734	0.9528795811518324		avgstd	syn	syn	1291	52	475	55	True	4	0	2	0	-2	0	7	0.55301911	0.81534375	0.26232464	close	mid	LD	LD
218	brutish	brutal	12	True	4	1	4	True		0.8888888888888888	0.7341772151898734	avg		entry		18	297	26	352	True	0	2	0	2	0	0	3	0.76810929	0.80038404	0.03227475000000002	mid	mid	LD	LPC
219	brutish	ignorant	12	False	4	1	3	False		0.8888888888888888	0.7804878048780488	avg		entry		18	867	26	253	True	0	3	0	2	0	-1	8	0.7700073	0.70754027	-0.06246702999999998	mid	mid	LPC	LPC
220	brutish	sensual	12	False	4	1	2	False		0.8888888888888888	0.9010989010989012	avg	avg	both		18	149	26	138	True	0	1	0	1	0	0	7	0.72829045	0.74552455	0.01723409999999992	mid	mid	LPC	LPC
221	brutish	beastly	12	True	4	1	2	True		0.8888888888888888	0.9473684210526316	avg	avgstd	both	syn	18	60	26	14	True	0	0	0	0	0	0	6	0.74878293	0.91998281	0.17119988000000008	mid	mid	LD	LD
222	brutish	carnal	12	False	4	1	2	False		0.8888888888888888	0.88268156424581	avg	avg	both		18	30	26	32	True	0	0	0	0	0	0	7	0.81759121	0.85141751	0.033826299999999976	mid	mid	LD	LPC
223	brutish	insensible	12	False	4	1	4	False		0.8888888888888888	0.9189189189189187	avg	avg	both		18	111	26	5	False	0	1	0	0	0	-1	9	0.86809118	0.82671788	-0.041373299999999946	far	mid	LPC	LPC
224	brutish	coarse	12	False	4	1	3	False		0.8888888888888888	0.8095238095238095	avg		entry		18	450	26	208	True	0	3	0	1	0	-2	6	0.84369169	0.81015331	-0.03353837999999998	mid	mid	LPC	LPC
225	brutish	stupid	12	False	4	1	3	False		0.8888888888888888	0.75	avg		entry		18	412	26	1510	True	0	2	0	4	0	2	5	0.64939114	0.73850517	0.08911403000000007	mid	mid	LD	LPC
226	brutish	vile	12	False	4	1	2	False		0.8888888888888888	0.8235294117647058	avg		entry		18	185	26	100	True	0	1	0	1	0	0	6	0.7293216	0.77689537	0.04757376999999996	mid	mid	LD	LPC
227	calm	still	13	False	3	2	6	False		0.7804878048780488	0.8950276243093923		avg	syn		647	1456	444	1335	True	3	4	2	4	-1	0	4	0.86904083	0.79645163	-0.07258920000000002	far	mid	LPC	LPC
228	calm	peaceful	13	False	3	2	2	False		0.7804878048780488	0.8095238095238095					647	615	444	473	True	3	3	2	2	-1	-1	7	0.68519189	0.71788877	0.03269687999999993	mid	mid	LD	LPC
229	calm	tranquil	13	True	3	2	2	True		0.7804878048780488	0.9010989010989012		avg	syn		647	150	444	72	True	3	1	2	0	-1	-1	7	0.43817748	0.67328616	0.23510867999999996	close	mid	LD	LD
230	calm	cool	13	False	3	2	7	False		0.7804878048780488	0.6842105263157895					647	830	444	1952	True	3	3	2	4	-1	1	3	0.52500292	0.63909747	0.1140945499999999	close	close	LD	LD
231	calm	placid	13	False	3	2	2	True	smooth	0.7804878048780488	0.8571428571428572		avg	syn		647	182	444	115	True	3	1	2	1	-1	0	5	0.42109908	0.73337694	0.31227785999999996	close	mid	LD	LD
232	calm	serene	13	True	3	2	2	True		0.7804878048780488	0.8165680473372781					647	246	444	167	True	3	2	2	1	-1	-1	6	0.51052177	0.5971514	0.08662963000000001	close	close	LD	LPC
233	calm	undisturbed	13	False	3	2	1	False		0.7804878048780488	0.8165680473372781					647	171	444	89	True	3	1	2	1	-1	0	11	0.7334571	0.77224117	0.03878407000000006	mid	mid	LD	LPC
234	calm	dispassionate	13	False	3	2	1	False		0.7804878048780488	0.941798941798942		avgstd	syn	syn	647	20	444	16	True	3	0	2	0	-1	0	12	0.69200591	0.73966905	0.04766314000000005	mid	mid	LD	LPC
235	calm	quiet	13	False	3	2	6	True	serene	0.7804878048780488	0.6754966887417219					647	2517	444	2748	True	3	4	2	4	-1	0	5	0.53591467	0.46640412	-0.06951055000000006	close	close	LPC	LPC
236	calm	smooth	13	False	3	2	8	True	quiet	0.7804878048780488	0.6928104575163399					647	634	444	1251	True	3	3	2	3	-1	0	6	0.67683108	0.68706109	0.010230010000000012	mid	mid	LPC	LPC
237	candid	honest	19	False	10	3	7	True	frank	0.75	0.6486486486486487					110	1626	88	774	True	1	4	1	3	0	-1	5	0.55808806	0.60305878	0.04497072000000002	close	close	LD	LPC
238	candid	open	19	True	10	3	21	True		0.75	0.75					110	3726	88	5303	True	1	4	1	4	0	0	6	0.75925603	0.81233137	0.053075340000000026	mid	mid	LD	LPC
239	candid	truthful	19	False	10	3	2	False		0.75	0.8439306358381503		avg	syn		110	153	88	78	True	1	1	1	1	0	0	8	0.52813997	0.60465949	0.07651951999999995	close	close	LD	LPC
240	candid	impartial	19	False	10	3	2	False		0.75	0.75					110	170	88	58	True	1	1	1	0	0	-1	7	0.44664746	0.63251982	0.18587235999999996	close	close	LD	LD
241	candid	simple	19	False	10	3	7	False		0.75	0.8023952095808383					110	2513	88	3226	True	1	4	1	4	0	0	6	0.78098304	0.86959994	0.0886169	mid	mid	LD	LPC
242	candid	fair	19	False	10	3	10	False		0.75	0.8095238095238095					110	3577	88	1749	True	1	4	1	4	0	0	4	0.68073749	0.82888951	0.14815202000000005	mid	mid	LD	LD
243	candid	ingenuous	19	False	10	3	2	False		0.75	0.9637305699481864		avgstd	syn	syn	110	56	88	7	False	1	0	1	0	0	0	8	0.62760554	0.92556992	0.29796438000000003	mid	far	LD	LD
244	candid	sincere	19	False	10	3	2	False		0.75	0.6111111111111112					110	475	88	187	True	1	3	1	1	0	-2	6	0.64744484	0.74222113	0.09477628999999999	mid	mid	LD	LPC
245	candid	unprejudiced	19	False	10	3	1	False		0.75	0.9690721649484536		avgstd	syn	syn	110	49	88	4	False	1	0	1	0	0	0	9	0.60409982	0.74443112	0.14033130000000005	close	mid	LD	LD
246	candid	frank	19	True	10	3	2	True		0.75	0.8372093023255813		avg	syn		110	402	88	142	True	1	2	1	1	0	-1	5	0.57680719	0.75912891	0.18232172000000002	close	mid	LD	LD
247	candid	innocent	19	False	10	3	7	False		0.75	0.8372093023255813		avg	syn		110	782	88	730	True	1	3	1	3	0	0	7	0.76469136	0.87605993	0.11136857	mid	mid	LD	LD
248	candid	straightforward	19	False	10	3	4	False		0.75	0.8505747126436781		avg	syn		110	97	88	207	True	1	1	1	1	0	0	13	0.61763554	0.77815243	0.16051689000000002	mid	mid	LD	LD
